WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://192.168.1.225:5001
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 108-167-082
127.0.0.1 - - [16/Aug/2026 13:09:38] "GET /api/v1/health HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:41:50] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:41:51] "POST /api/v1/sensitive-appeals/sensitive-users/type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:41:51] "POST /api/v1/sensitive-appeals/sensitive-users HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:41:55] "POST /api/v1/sensitive-appeals/sensitive-users HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:41:55] "POST /api/v1/sensitive-appeals/sensitive-users/type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:42:01] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:42:01] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:42:01] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:42:01] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:42:03] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:42:03] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:42:03] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:42:03] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:45:51] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:51] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:51] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:51] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:51] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:51] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:54] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:54] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:54] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:45:54] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:45:54] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:45:54] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:09] "POST /api/v1/sensitive-appeals/sensitive-users/type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:09] "POST /api/v1/sensitive-appeals/sensitive-users HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:13] "POST /api/v1/sensitive-appeals/key-users/type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:13] "POST /api/v1/sensitive-appeals/key-users HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:14] "POST /api/v1/sensitive-appeals/special-users/type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:14] "POST /api/v1/sensitive-appeals/special-users HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:26] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:26] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:26] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:26] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:27] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:27] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:27] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:27] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:27] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:27] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:27] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:27] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:28] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:28] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:28] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:28] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:28] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:28] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:28] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:28] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:29] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:29] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:29] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:29] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:29] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:29] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:29] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:29] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:46:30] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:55:43] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:56:04] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:56:04] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:56:04] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:56:04] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:56:05] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:56:05] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:56:05] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:56:05] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:56:05] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:56:05] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:56:05] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:56:05] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 15:56:06] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:56:06] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:56:06] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:56:06] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:57:09] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:09] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:09] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:09] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:09] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:09] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:10] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:10] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:10] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:10] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:57:10] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:57:10] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:57:11] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:11] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:11] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:11] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:11] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:11] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:13] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:13] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:13] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:57:13] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:57:13] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 15:57:13] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:35] "POST /api/v1/sensitive-appeals/sensitive-users/type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 15:57:35] "POST /api/v1/sensitive-appeals/sensitive-users HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:12] "POST /api/v1/outage-users/counties HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:12] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:12] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:12] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:12] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:12] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:12] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:17] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:17] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:17] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:17] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:17] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:17] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:18] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:18] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:02:18] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 16:02:18] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 16:02:18] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 16:02:18] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:30] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:30] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:30] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:30] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:30] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:30] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:37] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:37] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:37] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 16:12:37] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 16:12:37] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 16:12:37] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 17:09:29] "POST /api/v1/outage-users/counties HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:29] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:29] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:29] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:29] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:29] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:29] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:34] "POST /api/v1/outage-users/counties HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:34] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:34] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:34] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:34] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:34] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:34] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:39] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:39] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:39] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:39] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:39] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:39] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:54] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:54] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:54] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 17:09:54] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 17:09:54] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 17:09:54] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:00:30] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:30] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:30] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:30] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:30] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:30] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:31] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:31] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:31] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:31] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:00:31] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:00:31] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:00:35] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:35] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:35] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:35] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:35] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:00:35] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
